Date_Key,Date_Full_Format,Day,Month,Year,Day_of_Week_Name,Day_of_Week_Num,Week_in_Year,Weekend
1729,2012-09-24,24,9,2012,Monday,2,39,0
1730,2012-09-25,25,9,2012,Tuesday,3,39,0
1731,2012-09-26,26,9,2012,Wednesday,4,39,0
1732,2012-09-27,27,9,2012,Thursday,5,39,0
1733,2012-09-28,28,9,2012,Friday,6,39,0
1734,2012-09-29,29,9,2012,Saturday,7,39,1
1735,2012-09-30,30,9,2012,Sunday,1,40,1
1736,2012-10-01,1,10,2012,Monday,2,40,0
1737,2012-10-02,2,10,2012,Tuesday,3,40,0
1738,2012-10-03,3,10,2012,Wednesday,4,40,0
1739,2012-10-04,4,10,2012,Thursday,5,40,0
1740,2012-10-05,5,10,2012,Friday,6,40,0
1741,2012-10-06,6,10,2012,Saturday,7,40,1
1742,2012-10-07,7,10,2012,Sunday,1,41,1
1743,2012-10-08,8,10,2012,Monday,2,41,0
1744,2012-10-09,9,10,2012,Tuesday,3,41,0
1745,2012-10-10,10,10,2012,Wednesday,4,41,0
1746,2012-10-11,11,10,2012,Thursday,5,41,0
1747,2012-10-12,12,10,2012,Friday,6,41,0
1748,2012-10-13,13,10,2012,Saturday,7,41,1
1749,2012-10-14,14,10,2012,Sunday,1,42,1
1750,2012-10-15,15,10,2012,Monday,2,42,0
1751,2012-10-16,16,10,2012,Tuesday,3,42,0
1752,2012-10-17,17,10,2012,Wednesday,4,42,0
1753,2012-10-18,18,10,2012,Thursday,5,42,0
1754,2012-10-19,19,10,2012,Friday,6,42,0
1755,2012-10-20,20,10,2012,Saturday,7,42,1
1756,2012-10-21,21,10,2012,Sunday,1,43,1
1757,2012-10-22,22,10,2012,Monday,2,43,0
1758,2012-10-23,23,10,2012,Tuesday,3,43,0
1759,2012-10-24,24,10,2012,Wednesday,4,43,0
1760,2012-10-25,25,10,2012,Thursday,5,43,0
1761,2012-10-26,26,10,2012,Friday,6,43,0
1762,2012-10-27,27,10,2012,Saturday,7,43,1
1763,2012-10-28,28,10,2012,Sunday,1,44,1
1764,2012-10-29,29,10,2012,Monday,2,44,0
1765,2012-10-30,30,10,2012,Tuesday,3,44,0
1766,2012-10-31,31,10,2012,Wednesday,4,44,0
1767,2012-11-01,1,11,2012,Thursday,5,44,0
1768,2012-11-02,2,11,2012,Friday,6,44,0
1769,2012-11-03,3,11,2012,Saturday,7,44,1
1770,2012-11-04,4,11,2012,Sunday,1,45,1
1771,2012-11-05,5,11,2012,Monday,2,45,0
1772,2012-11-06,6,11,2012,Tuesday,3,45,0
1773,2012-11-07,7,11,2012,Wednesday,4,45,0
1774,2012-11-08,8,11,2012,Thursday,5,45,0
1775,2012-11-09,9,11,2012,Friday,6,45,0
1776,2012-11-10,10,11,2012,Saturday,7,45,1
1777,2012-11-11,11,11,2012,Sunday,1,46,1
1778,2012-11-12,12,11,2012,Monday,2,46,0
1779,2012-11-13,13,11,2012,Tuesday,3,46,0
1780,2012-11-14,14,11,2012,Wednesday,4,46,0
1781,2012-11-15,15,11,2012,Thursday,5,46,0
1782,2012-11-16,16,11,2012,Friday,6,46,0
1783,2012-11-17,17,11,2012,Saturday,7,46,1
1784,2012-11-18,18,11,2012,Sunday,1,47,1
1785,2012-11-19,19,11,2012,Monday,2,47,0
1786,2012-11-20,20,11,2012,Tuesday,3,47,0
1787,2012-11-21,21,11,2012,Wednesday,4,47,0
1788,2012-11-22,22,11,2012,Thursday,5,47,0
1789,2012-11-23,23,11,2012,Friday,6,47,0
1790,2012-11-24,24,11,2012,Saturday,7,47,1
1791,2012-11-25,25,11,2012,Sunday,1,48,1
1792,2012-11-26,26,11,2012,Monday,2,48,0
1793,2012-11-27,27,11,2012,Tuesday,3,48,0
1794,2012-11-28,28,11,2012,Wednesday,4,48,0
1795,2012-11-29,29,11,2012,Thursday,5,48,0
1796,2012-11-30,30,11,2012,Friday,6,48,0
1797,2012-12-01,1,12,2012,Saturday,7,48,1
1798,2012-12-02,2,12,2012,Sunday,1,49,1
1799,2012-12-03,3,12,2012,Monday,2,49,0
1800,2012-12-04,4,12,2012,Tuesday,3,49,0
1801,2012-12-05,5,12,2012,Wednesday,4,49,0
1802,2012-12-06,6,12,2012,Thursday,5,49,0
1803,2012-12-07,7,12,2012,Friday,6,49,0
1804,2012-12-08,8,12,2012,Saturday,7,49,1
1805,2012-12-09,9,12,2012,Sunday,1,50,1
1806,2012-12-10,10,12,2012,Monday,2,50,0
1807,2012-12-11,11,12,2012,Tuesday,3,50,0
1808,2012-12-12,12,12,2012,Wednesday,4,50,0
1809,2012-12-13,13,12,2012,Thursday,5,50,0
1810,2012-12-14,14,12,2012,Friday,6,50,0
1811,2012-12-15,15,12,2012,Saturday,7,50,1
1812,2012-12-16,16,12,2012,Sunday,1,51,1
1813,2012-12-17,17,12,2012,Monday,2,51,0
1814,2012-12-18,18,12,2012,Tuesday,3,51,0
1815,2012-12-19,19,12,2012,Wednesday,4,51,0
1816,2012-12-20,20,12,2012,Thursday,5,51,0
1817,2012-12-21,21,12,2012,Friday,6,51,0
1818,2012-12-22,22,12,2012,Saturday,7,51,1
1819,2012-12-23,23,12,2012,Sunday,1,52,1
1820,2012-12-24,24,12,2012,Monday,2,52,0
1821,2012-12-25,25,12,2012,Tuesday,3,52,0
1822,2012-12-26,26,12,2012,Wednesday,4,52,0
1823,2012-12-27,27,12,2012,Thursday,5,52,0
1824,2012-12-28,28,12,2012,Friday,6,52,0
1825,2012-12-29,29,12,2012,Saturday,7,52,1
1826,2012-12-30,30,12,2012,Sunday,1,53,1
1827,2012-12-31,31,12,2012,Monday,2,53,0
1828,2013-01-01,1,1,2013,Tuesday,3,1,0
1829,2013-01-02,2,1,2013,Wednesday,4,1,0
1830,2013-01-03,3,1,2013,Thursday,5,1,0
1831,2013-01-04,4,1,2013,Friday,6,1,0
1832,2013-01-05,5,1,2013,Saturday,7,1,1
1833,2013-01-06,6,1,2013,Sunday,1,2,1
1834,2013-01-07,7,1,2013,Monday,2,2,0
1835,2013-01-08,8,1,2013,Tuesday,3,2,0
1836,2013-01-09,9,1,2013,Wednesday,4,2,0
1837,2013-01-10,10,1,2013,Thursday,5,2,0
1838,2013-01-11,11,1,2013,Friday,6,2,0
1839,2013-01-12,12,1,2013,Saturday,7,2,1
1840,2013-01-13,13,1,2013,Sunday,1,3,1
1841,2013-01-14,14,1,2013,Monday,2,3,0
1842,2013-01-15,15,1,2013,Tuesday,3,3,0
1843,2013-01-16,16,1,2013,Wednesday,4,3,0
1844,2013-01-17,17,1,2013,Thursday,5,3,0
1845,2013-01-18,18,1,2013,Friday,6,3,0
1846,2013-01-19,19,1,2013,Saturday,7,3,1
1847,2013-01-20,20,1,2013,Sunday,1,4,1
1848,2013-01-21,21,1,2013,Monday,2,4,0
1849,2013-01-22,22,1,2013,Tuesday,3,4,0
1850,2013-01-23,23,1,2013,Wednesday,4,4,0
1851,2013-01-24,24,1,2013,Thursday,5,4,0
1852,2013-01-25,25,1,2013,Friday,6,4,0
1853,2013-01-26,26,1,2013,Saturday,7,4,1
1854,2013-01-27,27,1,2013,Sunday,1,5,1
1855,2013-01-28,28,1,2013,Monday,2,5,0
1856,2013-01-29,29,1,2013,Tuesday,3,5,0
1857,2013-01-30,30,1,2013,Wednesday,4,5,0
1858,2013-01-31,31,1,2013,Thursday,5,5,0
1859,2013-02-01,1,2,2013,Friday,6,5,0
1860,2013-02-02,2,2,2013,Saturday,7,5,1
1861,2013-02-03,3,2,2013,Sunday,1,6,1
1862,2013-02-04,4,2,2013,Monday,2,6,0
1863,2013-02-05,5,2,2013,Tuesday,3,6,0
1864,2013-02-06,6,2,2013,Wednesday,4,6,0
1865,2013-02-07,7,2,2013,Thursday,5,6,0
1866,2013-02-08,8,2,2013,Friday,6,6,0
1867,2013-02-09,9,2,2013,Saturday,7,6,1
1868,2013-02-10,10,2,2013,Sunday,1,7,1
1869,2013-02-11,11,2,2013,Monday,2,7,0
1870,2013-02-12,12,2,2013,Tuesday,3,7,0
1871,2013-02-13,13,2,2013,Wednesday,4,7,0
1872,2013-02-14,14,2,2013,Thursday,5,7,0
1873,2013-02-15,15,2,2013,Friday,6,7,0
1874,2013-02-16,16,2,2013,Saturday,7,7,1
1875,2013-02-17,17,2,2013,Sunday,1,8,1
1876,2013-02-18,18,2,2013,Monday,2,8,0
1877,2013-02-19,19,2,2013,Tuesday,3,8,0
1878,2013-02-20,20,2,2013,Wednesday,4,8,0
1879,2013-02-21,21,2,2013,Thursday,5,8,0
1880,2013-02-22,22,2,2013,Friday,6,8,0
1881,2013-02-23,23,2,2013,Saturday,7,8,1
1882,2013-02-24,24,2,2013,Sunday,1,9,1
1883,2013-02-25,25,2,2013,Monday,2,9,0
1884,2013-02-26,26,2,2013,Tuesday,3,9,0
1885,2013-02-27,27,2,2013,Wednesday,4,9,0
1886,2013-02-28,28,2,2013,Thursday,5,9,0
1887,2013-03-01,1,3,2013,Friday,6,9,0
1888,2013-03-02,2,3,2013,Saturday,7,9,1
1889,2013-03-03,3,3,2013,Sunday,1,10,1
1890,2013-03-04,4,3,2013,Monday,2,10,0
1891,2013-03-05,5,3,2013,Tuesday,3,10,0
1892,2013-03-06,6,3,2013,Wednesday,4,10,0
1893,2013-03-07,7,3,2013,Thursday,5,10,0
1894,2013-03-08,8,3,2013,Friday,6,10,0
1895,2013-03-09,9,3,2013,Saturday,7,10,1
1896,2013-03-10,10,3,2013,Sunday,1,11,1
1897,2013-03-11,11,3,2013,Monday,2,11,0
1898,2013-03-12,12,3,2013,Tuesday,3,11,0
1899,2013-03-13,13,3,2013,Wednesday,4,11,0
1900,2013-03-14,14,3,2013,Thursday,5,11,0
1901,2013-03-15,15,3,2013,Friday,6,11,0
1902,2013-03-16,16,3,2013,Saturday,7,11,1
1903,2013-03-17,17,3,2013,Sunday,1,12,1
1904,2013-03-18,18,3,2013,Monday,2,12,0
1905,2013-03-19,19,3,2013,Tuesday,3,12,0
1906,2013-03-20,20,3,2013,Wednesday,4,12,0
1907,2013-03-21,21,3,2013,Thursday,5,12,0
1908,2013-03-22,22,3,2013,Friday,6,12,0
1909,2013-03-23,23,3,2013,Saturday,7,12,1
1910,2013-03-24,24,3,2013,Sunday,1,13,1
1911,2013-03-25,25,3,2013,Monday,2,13,0
1912,2013-03-26,26,3,2013,Tuesday,3,13,0
1913,2013-03-27,27,3,2013,Wednesday,4,13,0
1914,2013-03-28,28,3,2013,Thursday,5,13,0
1915,2013-03-29,29,3,2013,Friday,6,13,0
1916,2013-03-30,30,3,2013,Saturday,7,13,1
1917,2013-03-31,31,3,2013,Sunday,1,14,1
1918,2013-04-01,1,4,2013,Monday,2,14,0
1919,2013-04-02,2,4,2013,Tuesday,3,14,0
1920,2013-04-03,3,4,2013,Wednesday,4,14,0
1921,2013-04-04,4,4,2013,Thursday,5,14,0
1922,2013-04-05,5,4,2013,Friday,6,14,0
1923,2013-04-06,6,4,2013,Saturday,7,14,1
1924,2013-04-07,7,4,2013,Sunday,1,15,1
1925,2013-04-08,8,4,2013,Monday,2,15,0
1926,2013-04-09,9,4,2013,Tuesday,3,15,0
1927,2013-04-10,10,4,2013,Wednesday,4,15,0
1928,2013-04-11,11,4,2013,Thursday,5,15,0
1929,2013-04-12,12,4,2013,Friday,6,15,0
1930,2013-04-13,13,4,2013,Saturday,7,15,1
1931,2013-04-14,14,4,2013,Sunday,1,16,1
1932,2013-04-15,15,4,2013,Monday,2,16,0
1933,2013-04-16,16,4,2013,Tuesday,3,16,0
1934,2013-04-17,17,4,2013,Wednesday,4,16,0
1935,2013-04-18,18,4,2013,Thursday,5,16,0
1936,2013-04-19,19,4,2013,Friday,6,16,0
1937,2013-04-20,20,4,2013,Saturday,7,16,1
1938,2013-04-21,21,4,2013,Sunday,1,17,1
1939,2013-04-22,22,4,2013,Monday,2,17,0
1940,2013-04-23,23,4,2013,Tuesday,3,17,0
1941,2013-04-24,24,4,2013,Wednesday,4,17,0
1942,2013-04-25,25,4,2013,Thursday,5,17,0
1943,2013-04-26,26,4,2013,Friday,6,17,0
1944,2013-04-27,27,4,2013,Saturday,7,17,1
1945,2013-04-28,28,4,2013,Sunday,1,18,1
1946,2013-04-29,29,4,2013,Monday,2,18,0
1947,2013-04-30,30,4,2013,Tuesday,3,18,0
1948,2013-05-01,1,5,2013,Wednesday,4,18,0
1949,2013-05-02,2,5,2013,Thursday,5,18,0
1950,2013-05-03,3,5,2013,Friday,6,18,0
1951,2013-05-04,4,5,2013,Saturday,7,18,1
1952,2013-05-05,5,5,2013,Sunday,1,19,1
1953,2013-05-06,6,5,2013,Monday,2,19,0
1954,2013-05-07,7,5,2013,Tuesday,3,19,0
1955,2013-05-08,8,5,2013,Wednesday,4,19,0
1956,2013-05-09,9,5,2013,Thursday,5,19,0
1957,2013-05-10,10,5,2013,Friday,6,19,0
1958,2013-05-11,11,5,2013,Saturday,7,19,1
1959,2013-05-12,12,5,2013,Sunday,1,20,1
1960,2013-05-13,13,5,2013,Monday,2,20,0
1961,2013-05-14,14,5,2013,Tuesday,3,20,0
1962,2013-05-15,15,5,2013,Wednesday,4,20,0
1963,2013-05-16,16,5,2013,Thursday,5,20,0
1964,2013-05-17,17,5,2013,Friday,6,20,0
1965,2013-05-18,18,5,2013,Saturday,7,20,1
1966,2013-05-19,19,5,2013,Sunday,1,21,1
1967,2013-05-20,20,5,2013,Monday,2,21,0
1968,2013-05-21,21,5,2013,Tuesday,3,21,0
1969,2013-05-22,22,5,2013,Wednesday,4,21,0
1970,2013-05-23,23,5,2013,Thursday,5,21,0
1971,2013-05-24,24,5,2013,Friday,6,21,0
1972,2013-05-25,25,5,2013,Saturday,7,21,1
1973,2013-05-26,26,5,2013,Sunday,1,22,1
1974,2013-05-27,27,5,2013,Monday,2,22,0
1975,2013-05-28,28,5,2013,Tuesday,3,22,0
1976,2013-05-29,29,5,2013,Wednesday,4,22,0
1977,2013-05-30,30,5,2013,Thursday,5,22,0
1978,2013-05-31,31,5,2013,Friday,6,22,0
1979,2013-06-01,1,6,2013,Saturday,7,22,1
1980,2013-06-02,2,6,2013,Sunday,1,23,1
1981,2013-06-03,3,6,2013,Monday,2,23,0
1982,2013-06-04,4,6,2013,Tuesday,3,23,0
1983,2013-06-05,5,6,2013,Wednesday,4,23,0
1984,2013-06-06,6,6,2013,Thursday,5,23,0
1985,2013-06-07,7,6,2013,Friday,6,23,0
1986,2013-06-08,8,6,2013,Saturday,7,23,1
1987,2013-06-09,9,6,2013,Sunday,1,24,1
1988,2013-06-10,10,6,2013,Monday,2,24,0
1989,2013-06-11,11,6,2013,Tuesday,3,24,0
1990,2013-06-12,12,6,2013,Wednesday,4,24,0
1991,2013-06-13,13,6,2013,Thursday,5,24,0
1992,2013-06-14,14,6,2013,Friday,6,24,0
1993,2013-06-15,15,6,2013,Saturday,7,24,1
1994,2013-06-16,16,6,2013,Sunday,1,25,1
1995,2013-06-17,17,6,2013,Monday,2,25,0
1996,2013-06-18,18,6,2013,Tuesday,3,25,0
1997,2013-06-19,19,6,2013,Wednesday,4,25,0
1998,2013-06-20,20,6,2013,Thursday,5,25,0
1999,2013-06-21,21,6,2013,Friday,6,25,0
2000,2013-06-22,22,6,2013,Saturday,7,25,1
2001,2013-06-23,23,6,2013,Sunday,1,26,1
2002,2013-06-24,24,6,2013,Monday,2,26,0
2003,2013-06-25,25,6,2013,Tuesday,3,26,0
2004,2013-06-26,26,6,2013,Wednesday,4,26,0
2005,2013-06-27,27,6,2013,Thursday,5,26,0
2006,2013-06-28,28,6,2013,Friday,6,26,0
2007,2013-06-29,29,6,2013,Saturday,7,26,1
2008,2013-06-30,30,6,2013,Sunday,1,27,1
2009,2013-07-01,1,7,2013,Monday,2,27,0
2010,2013-07-02,2,7,2013,Tuesday,3,27,0
2011,2013-07-03,3,7,2013,Wednesday,4,27,0
2012,2013-07-04,4,7,2013,Thursday,5,27,0
2013,2013-07-05,5,7,2013,Friday,6,27,0
2014,2013-07-06,6,7,2013,Saturday,7,27,1
2015,2013-07-07,7,7,2013,Sunday,1,28,1
2016,2013-07-08,8,7,2013,Monday,2,28,0
2017,2013-07-09,9,7,2013,Tuesday,3,28,0
2018,2013-07-10,10,7,2013,Wednesday,4,28,0
2019,2013-07-11,11,7,2013,Thursday,5,28,0
2020,2013-07-12,12,7,2013,Friday,6,28,0
2021,2013-07-13,13,7,2013,Saturday,7,28,1
2022,2013-07-14,14,7,2013,Sunday,1,29,1
2023,2013-07-15,15,7,2013,Monday,2,29,0
2024,2013-07-16,16,7,2013,Tuesday,3,29,0
2025,2013-07-17,17,7,2013,Wednesday,4,29,0
2026,2013-07-18,18,7,2013,Thursday,5,29,0
2027,2013-07-19,19,7,2013,Friday,6,29,0
2028,2013-07-20,20,7,2013,Saturday,7,29,1
2029,2013-07-21,21,7,2013,Sunday,1,30,1
2030,2013-07-22,22,7,2013,Monday,2,30,0
2031,2013-07-23,23,7,2013,Tuesday,3,30,0
2032,2013-07-24,24,7,2013,Wednesday,4,30,0
2033,2013-07-25,25,7,2013,Thursday,5,30,0
2034,2013-07-26,26,7,2013,Friday,6,30,0
2035,2013-07-27,27,7,2013,Saturday,7,30,1
2036,2013-07-28,28,7,2013,Sunday,1,31,1
2037,2013-07-29,29,7,2013,Monday,2,31,0
2038,2013-07-30,30,7,2013,Tuesday,3,31,0
2039,2013-07-31,31,7,2013,Wednesday,4,31,0
2040,2013-08-01,1,8,2013,Thursday,5,31,0
2041,2013-08-02,2,8,2013,Friday,6,31,0
2042,2013-08-03,3,8,2013,Saturday,7,31,1
2043,2013-08-04,4,8,2013,Sunday,1,32,1
2044,2013-08-05,5,8,2013,Monday,2,32,0
2045,2013-08-06,6,8,2013,Tuesday,3,32,0
2046,2013-08-07,7,8,2013,Wednesday,4,32,0
2047,2013-08-08,8,8,2013,Thursday,5,32,0
2048,2013-08-09,9,8,2013,Friday,6,32,0
2049,2013-08-10,10,8,2013,Saturday,7,32,1
2050,2013-08-11,11,8,2013,Sunday,1,33,1
2051,2013-08-12,12,8,2013,Monday,2,33,0
2052,2013-08-13,13,8,2013,Tuesday,3,33,0
2053,2013-08-14,14,8,2013,Wednesday,4,33,0
2054,2013-08-15,15,8,2013,Thursday,5,33,0
2055,2013-08-16,16,8,2013,Friday,6,33,0
2056,2013-08-17,17,8,2013,Saturday,7,33,1
2057,2013-08-18,18,8,2013,Sunday,1,34,1
2058,2013-08-19,19,8,2013,Monday,2,34,0
2059,2013-08-20,20,8,2013,Tuesday,3,34,0
2060,2013-08-21,21,8,2013,Wednesday,4,34,0
2061,2013-08-22,22,8,2013,Thursday,5,34,0
2062,2013-08-23,23,8,2013,Friday,6,34,0
2063,2013-08-24,24,8,2013,Saturday,7,34,1
2064,2013-08-25,25,8,2013,Sunday,1,35,1
2065,2013-08-26,26,8,2013,Monday,2,35,0
2066,2013-08-27,27,8,2013,Tuesday,3,35,0
2067,2013-08-28,28,8,2013,Wednesday,4,35,0
2068,2013-08-29,29,8,2013,Thursday,5,35,0
2069,2013-08-30,30,8,2013,Friday,6,35,0
2070,2013-08-31,31,8,2013,Saturday,7,35,1
2071,2013-09-01,1,9,2013,Sunday,1,36,1
2072,2013-09-02,2,9,2013,Monday,2,36,0
2073,2013-09-03,3,9,2013,Tuesday,3,36,0
2074,2013-09-04,4,9,2013,Wednesday,4,36,0
2075,2013-09-05,5,9,2013,Thursday,5,36,0
2076,2013-09-06,6,9,2013,Friday,6,36,0
2077,2013-09-07,7,9,2013,Saturday,7,36,1
2078,2013-09-08,8,9,2013,Sunday,1,37,1
2079,2013-09-09,9,9,2013,Monday,2,37,0
2080,2013-09-10,10,9,2013,Tuesday,3,37,0
2081,2013-09-11,11,9,2013,Wednesday,4,37,0
2082,2013-09-12,12,9,2013,Thursday,5,37,0
2083,2013-09-13,13,9,2013,Friday,6,37,0
2084,2013-09-14,14,9,2013,Saturday,7,37,1
2085,2013-09-15,15,9,2013,Sunday,1,38,1
2086,2013-09-16,16,9,2013,Monday,2,38,0
2087,2013-09-17,17,9,2013,Tuesday,3,38,0
2088,2013-09-18,18,9,2013,Wednesday,4,38,0
2089,2013-09-19,19,9,2013,Thursday,5,38,0
2090,2013-09-20,20,9,2013,Friday,6,38,0
2091,2013-09-21,21,9,2013,Saturday,7,38,1
2092,2013-09-22,22,9,2013,Sunday,1,39,1
2093,2013-09-23,23,9,2013,Monday,2,39,0
2094,2013-09-24,24,9,2013,Tuesday,3,39,0
2095,2013-09-25,25,9,2013,Wednesday,4,39,0
2096,2013-09-26,26,9,2013,Thursday,5,39,0
2097,2013-09-27,27,9,2013,Friday,6,39,0
2098,2013-09-28,28,9,2013,Saturday,7,39,1
2099,2013-09-29,29,9,2013,Sunday,1,40,1
2100,2013-09-30,30,9,2013,Monday,2,40,0
2101,2013-10-01,1,10,2013,Tuesday,3,40,0
2102,2013-10-02,2,10,2013,Wednesday,4,40,0
2103,2013-10-03,3,10,2013,Thursday,5,40,0
2104,2013-10-04,4,10,2013,Friday,6,40,0
2105,2013-10-05,5,10,2013,Saturday,7,40,1
2106,2013-10-06,6,10,2013,Sunday,1,41,1
2107,2013-10-07,7,10,2013,Monday,2,41,0
2108,2013-10-08,8,10,2013,Tuesday,3,41,0
2109,2013-10-09,9,10,2013,Wednesday,4,41,0
2110,2013-10-10,10,10,2013,Thursday,5,41,0
2111,2013-10-11,11,10,2013,Friday,6,41,0
2112,2013-10-12,12,10,2013,Saturday,7,41,1
2113,2013-10-13,13,10,2013,Sunday,1,42,1
2114,2013-10-14,14,10,2013,Monday,2,42,0
2115,2013-10-15,15,10,2013,Tuesday,3,42,0
2116,2013-10-16,16,10,2013,Wednesday,4,42,0
2117,2013-10-17,17,10,2013,Thursday,5,42,0
2118,2013-10-18,18,10,2013,Friday,6,42,0
2119,2013-10-19,19,10,2013,Saturday,7,42,1
2120,2013-10-20,20,10,2013,Sunday,1,43,1
2121,2013-10-21,21,10,2013,Monday,2,43,0
2122,2013-10-22,22,10,2013,Tuesday,3,43,0
2123,2013-10-23,23,10,2013,Wednesday,4,43,0
2124,2013-10-24,24,10,2013,Thursday,5,43,0
2125,2013-10-25,25,10,2013,Friday,6,43,0
2126,2013-10-26,26,10,2013,Saturday,7,43,1
2127,2013-10-27,27,10,2013,Sunday,1,44,1
2128,2013-10-28,28,10,2013,Monday,2,44,0
2129,2013-10-29,29,10,2013,Tuesday,3,44,0
2130,2013-10-30,30,10,2013,Wednesday,4,44,0
2131,2013-10-31,31,10,2013,Thursday,5,44,0
2132,2013-11-01,1,11,2013,Friday,6,44,0
2133,2013-11-02,2,11,2013,Saturday,7,44,1
2134,2013-11-03,3,11,2013,Sunday,1,45,1
2135,2013-11-04,4,11,2013,Monday,2,45,0
2136,2013-11-05,5,11,2013,Tuesday,3,45,0
2137,2013-11-06,6,11,2013,Wednesday,4,45,0
2138,2013-11-07,7,11,2013,Thursday,5,45,0
2139,2013-11-08,8,11,2013,Friday,6,45,0
2140,2013-11-09,9,11,2013,Saturday,7,45,1
2141,2013-11-10,10,11,2013,Sunday,1,46,1
2142,2013-11-11,11,11,2013,Monday,2,46,0
2143,2013-11-12,12,11,2013,Tuesday,3,46,0
2144,2013-11-13,13,11,2013,Wednesday,4,46,0
2145,2013-11-14,14,11,2013,Thursday,5,46,0
2146,2013-11-15,15,11,2013,Friday,6,46,0
2147,2013-11-16,16,11,2013,Saturday,7,46,1
2148,2013-11-17,17,11,2013,Sunday,1,47,1
2149,2013-11-18,18,11,2013,Monday,2,47,0
2150,2013-11-19,19,11,2013,Tuesday,3,47,0
2151,2013-11-20,20,11,2013,Wednesday,4,47,0
2152,2013-11-21,21,11,2013,Thursday,5,47,0
2153,2013-11-22,22,11,2013,Friday,6,47,0
2154,2013-11-23,23,11,2013,Saturday,7,47,1
2155,2013-11-24,24,11,2013,Sunday,1,48,1
2156,2013-11-25,25,11,2013,Monday,2,48,0
2157,2013-11-26,26,11,2013,Tuesday,3,48,0
2158,2013-11-27,27,11,2013,Wednesday,4,48,0
2159,2013-11-28,28,11,2013,Thursday,5,48,0
2160,2013-11-29,29,11,2013,Friday,6,48,0
2161,2013-11-30,30,11,2013,Saturday,7,48,1
2162,2013-12-01,1,12,2013,Sunday,1,49,1
2163,2013-12-02,2,12,2013,Monday,2,49,0
2164,2013-12-03,3,12,2013,Tuesday,3,49,0
2165,2013-12-04,4,12,2013,Wednesday,4,49,0
2166,2013-12-05,5,12,2013,Thursday,5,49,0
2167,2013-12-06,6,12,2013,Friday,6,49,0
2168,2013-12-07,7,12,2013,Saturday,7,49,1
2169,2013-12-08,8,12,2013,Sunday,1,50,1
2170,2013-12-09,9,12,2013,Monday,2,50,0
2171,2013-12-10,10,12,2013,Tuesday,3,50,0
2172,2013-12-11,11,12,2013,Wednesday,4,50,0
2173,2013-12-12,12,12,2013,Thursday,5,50,0
2174,2013-12-13,13,12,2013,Friday,6,50,0
2175,2013-12-14,14,12,2013,Saturday,7,50,1
2176,2013-12-15,15,12,2013,Sunday,1,51,1
2177,2013-12-16,16,12,2013,Monday,2,51,0
2178,2013-12-17,17,12,2013,Tuesday,3,51,0
2179,2013-12-18,18,12,2013,Wednesday,4,51,0
2180,2013-12-19,19,12,2013,Thursday,5,51,0
2181,2013-12-20,20,12,2013,Friday,6,51,0
2182,2013-12-21,21,12,2013,Saturday,7,51,1
2183,2013-12-22,22,12,2013,Sunday,1,52,1
2184,2013-12-23,23,12,2013,Monday,2,52,0
2185,2013-12-24,24,12,2013,Tuesday,3,52,0
2186,2013-12-25,25,12,2013,Wednesday,4,52,0
2187,2013-12-26,26,12,2013,Thursday,5,52,0
2188,2013-12-27,27,12,2013,Friday,6,52,0
2189,2013-12-28,28,12,2013,Saturday,7,52,1
2190,2013-12-29,29,12,2013,Sunday,1,53,1
2191,2013-12-30,30,12,2013,Monday,2,53,0
2192,2013-12-31,31,12,2013,Tuesday,3,53,0
2193,2014-01-01,1,1,2014,Wednesday,4,1,0
2194,2014-01-02,2,1,2014,Thursday,5,1,0
2195,2014-01-03,3,1,2014,Friday,6,1,0
2196,2014-01-04,4,1,2014,Saturday,7,1,1
2197,2014-01-05,5,1,2014,Sunday,1,2,1
2198,2014-01-06,6,1,2014,Monday,2,2,0
2199,2014-01-07,7,1,2014,Tuesday,3,2,0
2200,2014-01-08,8,1,2014,Wednesday,4,2,0
2201,2014-01-09,9,1,2014,Thursday,5,2,0
2202,2014-01-10,10,1,2014,Friday,6,2,0
2203,2014-01-11,11,1,2014,Saturday,7,2,1
2204,2014-01-12,12,1,2014,Sunday,1,3,1
2205,2014-01-13,13,1,2014,Monday,2,3,0
2206,2014-01-14,14,1,2014,Tuesday,3,3,0
2207,2014-01-15,15,1,2014,Wednesday,4,3,0
2208,2014-01-16,16,1,2014,Thursday,5,3,0
2209,2014-01-17,17,1,2014,Friday,6,3,0
2210,2014-01-18,18,1,2014,Saturday,7,3,1
2211,2014-01-19,19,1,2014,Sunday,1,4,1
2212,2014-01-20,20,1,2014,Monday,2,4,0
2213,2014-01-21,21,1,2014,Tuesday,3,4,0
2214,2014-01-22,22,1,2014,Wednesday,4,4,0
2215,2014-01-23,23,1,2014,Thursday,5,4,0
2216,2014-01-24,24,1,2014,Friday,6,4,0
2217,2014-01-25,25,1,2014,Saturday,7,4,1
2218,2014-01-26,26,1,2014,Sunday,1,5,1
2219,2014-01-27,27,1,2014,Monday,2,5,0
2220,2014-01-28,28,1,2014,Tuesday,3,5,0
2221,2014-01-29,29,1,2014,Wednesday,4,5,0
2222,2014-01-30,30,1,2014,Thursday,5,5,0
2223,2014-01-31,31,1,2014,Friday,6,5,0
2224,2014-02-01,1,2,2014,Saturday,7,5,1
2225,2014-02-02,2,2,2014,Sunday,1,6,1
